subsample/L_I1.wav,1,2,100000,2,1500,150000.0,-20.927292716731948,0.00818249484038407,0.005615091015854374,0.08696313,1134.0507611759217,2240.2561921531887,-4.6707745,0.23412982,-0.08384505
subsample/L_II1.wav,1,2,100000,2,4500,450000.0,-11.394704417997154,0.07346519018487024,0.003548732981821044,0.26264337,602.9390661085781,1656.8630141585047,0.736985,0.6145174,-0.5287494
